134916,0
134896,1
134873,0
134872,1
134868,1
134862,1
134861,1
134853,1
134849,1
134832,1
134830,1
134828,1
134806,1
134799,1
134789,1
134777,1
134770,1
134769,1
134768,1
134763,0
134759,1
134748,1
134747,1
134742,1
134738,1
134736,1
134731,1
134722,1
134721,1
134718,1
134717,1
134716,1
134710,1
134703,1
134700,1
134698,1
134688,1
134687,1
134681,1
134678,1
134677,1
134671,1
134665,1
134661,1
134657,1
134655,1
134654,1
134652,1
134648,0
134646,1
134639,1
134629,1
134624,1
134615,1
134613,1
134606,1
134598,1
134586,1
134585,1
134582,1
134569,1
134567,1
134564,1
134549,1
134545,1
134543,1
134539,1
134534,1
134532,1
134531,0
134526,1
134520,0
134516,0
134509,1
134501,1
134496,1
134483,1
134479,1
134469,1
134456,1
134453,1
134452,1
134445,1
134438,1
134435,0
134434,1
134428,1
134427,1
134424,1
134422,0
134420,0
134418,0
134408,0
134403,1
134400,1
134385,1
134379,0
134377,1
134369,1
134366,1
134362,1
134358,1
134357,1
134338,1
134322,1
134320,1
134316,1
134313,1
134298,1
134295,1
134292,0
134291,0
134286,1
134283,1
134280,1
134279,1
134266,1
134258,1
134250,0
134248,1
134231,1
134226,1
134224,1
134204,1
134193,1
134190,0
134184,1
134183,1
134180,1
134173,1
134170,1
134169,1
134164,1
134156,1
134152,1
134147,1
134138,1
134131,1
134127,1
134121,1
134119,1
134112,1
134097,1
134095,1
134093,1
134091,1
134090,1
134087,1
134079,1
134052,0
134044,1
134039,0
134036,1
134034,1
134032,1
134031,1
134023,1
134018,1
134015,1
134010,1
134004,1
134003,1
134002,1
133998,1
133990,1
133979,0
133971,1
133970,1
133966,1
133965,1
133963,1
133949,0
133946,1
133942,1
133941,1
133933,1
133919,1
133910,1
133909,1
133905,0
133903,1
133891,1
133889,1
133888,1
133887,1
133884,1
133874,1
133871,0
133870,1
133869,0
133868,1
133867,1
133860,1
133847,1
133846,1
133844,1
133836,1
133826,1
133824,1
133822,1
133819,1
133817,1
133815,0
133813,0
133812,1
133806,1
133795,1
133794,1
133793,1
133792,1
133791,1
133788,0
133785,1
133783,0
133777,1
133775,1
133772,1
133768,1
133766,1
133765,1
133763,1
133761,1
133749,1
133740,1
133737,1
133729,1
133726,1
133712,1
133709,0
133707,1
133705,1
133701,1
133697,1
133694,1
133692,1
133678,1
133675,1
133672,1
133671,1
133670,1
133668,1
133661,1
133658,1
133645,0
133640,1
133638,1
133632,1
133625,1
133624,1
133623,1
133619,1
133615,1
133606,0
133603,1
133598,1
133593,1
133589,1
133579,1
133578,1
133561,1
133559,0
133558,1
133549,1
133540,1
133539,1
133536,1
133529,1
133525,1
133523,1
133516,0
133515,1
133509,0
133503,1
133498,1
133495,1
133490,1
133482,1
133481,1
133479,1
133474,1
133470,1
133469,1
133468,1
133467,1
133458,1
133456,0
133454,1
133453,1
133451,1
133450,1
133449,1
133433,1
133430,1
133418,1
133417,1
133415,1
133408,1
133401,0
133399,1
133382,1
133380,0
133354,1
133353,1
133337,1
133336,1
133334,1
133329,1
133325,1
133311,1
133305,1
133296,1
133293,1
133289,1
133287,1
133285,1
133278,1
133277,1
133273,1
133270,1
133262,1
133259,1
133255,1
133254,1
133253,1
133247,1
133237,1
133223,1
133211,1
133207,1
133206,0
133197,1
133195,1
133191,1
133187,0
133184,1
133180,0
133175,1
133174,1
133170,1
133168,1
133166,1
133164,1
133157,1
133150,1
133148,1
133136,1
133130,1
133123,1
133120,1
133116,1
133114,0
133113,1
133112,1
133110,1
133109,1
133098,1
133094,1
133076,1
133075,1
133073,0
133071,1
133068,1
133067,0
133066,1
133065,1
133063,1
133062,1
133061,1
133058,1
133055,1
133051,0
133049,1
133046,0
133038,1
133021,1
133014,0
133009,1
132975,1
132968,1
132966,1
132961,1
132959,1
132956,1
132955,1
132954,1
132953,1
132950,0
132949,0
132942,1
132936,1
132931,1
132929,1
132925,1
132919,1
132915,1
132908,1
132907,1
132902,1
132899,1
132889,1
132874,1
132866,1
132843,1
132842,1
132830,1
132823,0
132821,1
132818,1
132809,1
132799,1
132797,1
132796,1
132790,1
132788,1
132783,1
132781,0
132774,1
132771,1
132766,1
132765,1
132753,1
132745,1
132738,1
132735,1
132734,1
132732,0
132730,0
132726,1
132725,0
132711,1
132706,1
132700,1
132699,1
132690,1
132689,1
132685,1
132679,0
132678,1
132675,1
132673,1
132672,1
132670,0
132653,1
132641,1
132636,1
132633,1
132630,1
132627,1
132620,1
132614,1
132607,1
132598,0
132597,1
132594,1
132593,1
132592,1
132586,1
132585,0
132584,1
132583,1
132581,1
132580,1
132576,1
132575,1
132573,1
132570,1
132569,0
132568,1
132557,1
132555,1
132554,1
132549,1
132548,1
132547,1
132528,1
132522,1
132514,1
132513,1
132512,1
132507,0
132506,1
132503,1
132502,1
132500,1
132485,1
132483,1
132470,1
132466,1
132459,1
132456,1
132453,1
132447,1
132436,1
132429,1
132411,1
132410,1
132404,1
132398,1
132394,1
132393,1
132392,1
132389,1
132383,1
132381,1
132380,1
132374,1
132373,1
132365,1
132357,1
132346,0
132338,1
132334,1
132327,1
132322,0
132317,1
132313,1
132308,1
132305,1
132298,1
132293,1
132288,1
132287,1
132282,1
132275,1
132259,0
132258,1
132257,1
132244,0
132241,1
132227,0
132225,0
132213,0
132203,1
132200,1
132199,1
132196,1
132195,1
132185,0
132176,0
132173,0
132161,1
132156,1
132154,1
132150,1
132146,1
132137,1
132133,1
132132,1
132127,1
132122,1
132117,1
132111,1
132109,1
132108,1
132107,1
132106,1
132099,1
132094,1
132093,1
132092,1
132081,1
132079,0
132077,1
132060,1
132054,1
132049,0
132048,1
132047,1
132046,1
132045,1
132041,1
132040,1
132038,1
132032,0
132031,1
132027,1
132024,1
132021,1
132020,1
132018,1
132014,0
132012,1
131999,1
131991,1
131980,1
131970,1
131961,1
131958,0
131954,1
131949,0
131948,0
131940,1
131931,0
131930,1
131928,0
131926,1
131925,1
131916,1
131915,1
131907,1
131904,1
131903,0
131900,1
131897,1
131886,1
131872,1
131869,1
131864,1
131862,1
131851,1
131847,1
131846,1
131841,1
131838,1
131836,0
131831,1
131829,1
131826,1
131825,1
131821,1
131812,0
131808,0
131805,0
131801,1
131799,1
131797,1
131796,0
131790,1
131781,1
131778,1
131775,1
131769,1
131757,1
131755,1
131747,1
131740,1
131738,1
131737,0
131735,1
131716,1
131703,1
131698,0
131693,0
131679,1
131670,1
131669,1
131667,1
131666,1
131662,1
131653,1
131642,1
131638,1
131637,1
131634,1
131630,1
131628,1
131627,1
131622,1
131621,1
131613,1
131610,1
131608,0
131605,1
131598,1
131591,1
131584,1
131583,1
131580,1
131578,1
131572,1
131567,1
131566,1
131565,1
131562,1
131554,1
131553,0
131552,1
131551,1
131548,1
131545,0
131543,1
131528,0
131526,1
131518,1
131510,1
131504,0
131497,1
131488,1
131487,1
131470,1
131467,0
131465,1
131464,1
131461,1
131459,1
131450,1
131448,1
131446,1
131440,1
131428,0
131423,1
131422,1
131419,1
131417,1
131411,0
131410,1
131390,1
131389,1
131382,1
131379,1
131376,1
131370,1
131368,1
131364,1
131350,1
131344,1
131343,1
131330,1
131315,1
131308,1
131307,1
131306,1
131301,1
131293,1
131290,1
131286,1
131284,1
131281,1
131274,1
131271,1
131268,0
131266,1
131261,1
131257,1
131252,1
131244,1
131236,1
131231,0
131229,0
131221,1
131220,1
131212,1
131192,1
131191,1
131190,1
131187,1
131186,0
131180,1
131171,1
131168,1
131165,1
131151,1
131148,1
131147,1
131136,1
131119,1
131112,0
131104,1
131101,1
131094,1
131093,0
131092,1
131090,1
131066,1
131061,1
131058,1
131057,1
131053,0
131048,1
131039,0
131037,1
131013,1
131012,1
131005,1
131003,1
130988,1
130983,1
130972,1
130969,1
130966,1
130963,1
130962,1
130949,1
130948,1
130947,1
130946,1
130943,1
130937,1
130931,1
130926,1
130923,1
130913,1
130909,1
130907,0
130903,0
130900,0
130898,1
130889,0
130888,1
130887,1
130886,0
130882,0
130880,1
130876,1
130875,1
130866,1
130859,1
130854,1
130850,1
130849,1
130842,1
130841,1
130839,1
130831,1
130820,1
130814,1
130810,0
130801,1
130800,1
130796,1
130792,1
130786,1
130783,1
130782,1
130770,1
130767,1
130763,1
130762,0
130746,1
130745,1
130742,1
130712,0
130708,1
130707,1
130706,1
130704,1
130702,0
130701,1
130699,1
130696,1
130690,1
130688,1
130687,1
130676,1
130669,1
130661,1
130653,1
130649,1
130647,0
130645,1
130644,1
130643,1
130633,1
130629,1
130605,1
130595,1
130593,1
130587,1
130584,1
130581,1
130576,1
130565,0
130564,1
130560,1
130541,1
130538,1
130534,1
130528,1
130527,0
130521,1
130518,1
130513,1
130509,1
130485,1
130483,1
130476,1
130475,1
130467,1
130465,1
130462,1
130459,1
130458,1
130454,1
130453,1
130451,0
130449,1
130448,1
130447,1
130422,1
130420,1
130417,1
130416,1
130415,1
130405,1
130404,0
130402,1
130390,1
130388,1
130383,1
130373,1
130364,1
130361,1
130347,1
130346,1
130338,1
130313,1
130302,1
130296,1
130288,1
130285,1
130283,1
130282,1
130276,1
130271,1
130252,0
130250,1
130246,1
130241,1
130238,1
130236,0
130228,1
130227,1
130226,0
130223,1
130222,1
130217,1
130213,1
130206,0
130204,1
130196,1
130195,1
130193,1
130192,1
130189,1
130180,1
130177,1
130175,0
130174,1
130165,1
130163,1
130156,1
130143,0
130136,1
130135,1
130134,1
130132,1
130129,1
130119,1
130114,1
130110,1
130108,1
130107,1
130076,1
130069,1
130065,1
130064,1
130062,1
130060,1
130056,1
130049,1
130047,1
130045,0
130036,1
130034,1
130032,1
130030,1
130020,1
130014,1
130008,1
130002,1
129995,1
129992,1
129984,1
129980,1
129964,1
129962,1
129960,1
129940,1
129921,1
129918,1
129917,1
129913,1
129909,1
129908,1
129905,1
129902,0
129887,1
129878,1
129875,1
129871,1
129858,1
129853,1
129849,1
129848,0
129847,1
129839,1
129816,1
129810,1
129808,1
129801,1
129778,0
129775,1
129765,1
129757,1
129754,1
129748,1
129735,0
129720,1
129717,1
129713,1
129696,1
129689,1
129686,1
129673,1
129667,1
129651,0
129643,1
129622,1
129620,1
129611,1
129609,1
129600,1
129585,1
129569,1
129556,1
129550,1
129549,0
129548,1
129546,1
129542,1
129534,0
129530,1
129527,1
129501,1
129493,1
129490,1
129483,1
129456,1
129455,1
129454,1
129451,1
129435,1
129433,1
129431,1
129429,1
129425,0
129413,1
129409,0
129395,1
129394,1
129383,1
129377,1
129374,1
129370,0
129364,1
129363,1
129362,1
129357,1
129353,1
129346,1
129345,1
129342,1
129337,1
129336,1
129332,0
129329,1
129324,0
129306,1
129301,1
129300,1
129298,1
129292,1
129271,1
129268,1
129261,1
129259,1
129252,1
129242,1
129208,1
129206,0
129182,1
129181,1
129163,1
129161,1
129156,1
129149,0
129145,1
129132,1
129125,1
129118,1
129113,1
129108,1
129098,1
129096,0
129094,0
129092,1
129085,1
129073,0
129069,1
129068,1
129049,1
129045,0
129042,1
129039,1
129027,1
129025,1
129023,0
129022,1
129020,1
129017,1
129009,1
129003,1
128999,1
128988,1
128987,1
128983,1
128982,1
128976,0
128960,1
128958,1
128957,0
128954,1
128952,1
128943,1
128941,1
128929,1
128926,1
128924,1
128914,1
128909,1
128906,1
128896,1
128888,1
128875,1
128873,1
128870,1
128865,1
128863,1
128856,1
128849,1
128833,0
128832,1
128801,1
128799,1
128798,1
128789,1
128774,1
128768,1
128766,1
128761,1
128760,1
128751,1
128749,1
128748,1
128738,1
128735,0
128733,1
128725,1
128717,1
128716,1
128715,1
128703,1
128695,1
128693,1
128692,1
128681,0
128668,1
128667,1
128665,1
128662,1
128633,1
128618,1
128616,1
128613,1
128605,1
128600,1
128599,1
128597,1
128595,1
128564,1
128560,1
128559,1
128557,1
128556,1
128555,1
128552,1
128549,1
128534,1
128527,1
128522,1
128512,1
128510,1
128501,1
128469,1
128467,1
128462,1
128441,1
128435,1
128431,1
128426,0
128421,1
128418,1
128417,1
128410,1
128403,1
128392,1
128386,1
128383,1
128372,1
128367,1
128362,1
128357,0
128352,1
128351,1
128350,0
128349,1
128344,1
128341,1
128327,1
128326,1
128320,1
128316,1
128313,1
128312,1
128309,1
128291,1
128280,1
128262,1
128257,1
128247,1
128243,1
128227,1
128219,1
128216,1
128212,1
128205,1
128204,1
128200,1
128198,1
128193,1
128185,1
128172,0
128152,1
128144,0
128139,1
128137,1
128135,1
128130,1
128118,1
128116,1
128092,1
128090,1
128080,1
128065,1
128058,1
128045,1
128043,1
128036,1
128034,1
128033,1
128030,1
128018,1
128006,1
128005,1
127973,1
127969,1
127966,1
127961,1
127959,1
127955,1
127953,1
127943,1
127941,0
127921,1
127912,1
127910,1
127896,1
127883,1
127874,1
127856,1
127855,1
127853,1
127852,1
127823,1
127806,1
127781,1
127765,1
127758,1
127756,1
127755,1
127751,1
127742,0
127741,1
127737,1
127726,1
127719,1
127718,1
127694,0
127681,1
127666,1
127665,0
127664,1
127658,1
127647,0
127643,1
127639,1
127634,1
127631,1
127616,0
127614,1
127609,1
127608,1
127601,1
127599,1
127593,0
127586,1
127571,1
127550,1
127532,1
127529,1
127523,1
127518,1
127514,1
127504,1
127501,1
127500,1
127499,1
127494,1
127481,1
127479,1
127477,1
127472,1
127469,1
127466,1
127454,0
127447,1
127439,0
127430,1
127426,0
127421,1
127395,1
127391,1
127381,0
127377,1
127375,1
127362,1
127361,1
127355,1
127346,1
127345,0
127340,1
127325,1
127320,1
127315,1
127295,1
127280,1
127279,1
127272,1
127270,1
127262,1
127260,1
127254,1
127246,0
127244,1
127232,1
127228,1
127226,1
127222,1
127220,1
127207,1
127206,1
127197,1
127195,1
127188,1
127184,1
127182,1
127175,1
127171,0
127169,1
127160,1
127147,0
127146,1
127132,1
127127,1
127121,1
127116,1
127112,1
127110,1
127109,1
127104,1
127102,1
127094,1
127087,1
127081,1
127080,1
127071,1
127058,1
127056,0
127050,1
127049,1
127043,1
127030,1
127026,1
127022,1
127019,1
127018,1
127012,1
127000,1
126999,1
126986,0
126977,1
126971,1
126958,1
126952,1
126951,0
126942,1
126939,1
126920,1
126908,1
126907,1
126900,1
126898,1
126892,1
126889,1
126884,0
126875,1
126874,1
126870,1
126842,1
126833,1
126826,1
126801,1
126799,1
126793,1
126784,1
126780,1
126775,1
126771,0
126770,1
126757,1
126742,1
126733,1
126730,1
126716,1
126692,1
126684,1
126677,1
126674,1
126662,1
126654,1
126653,1
126649,1
126637,0
126612,1
126609,1
126606,1
126597,1
126588,1
126584,1
126581,1
126573,1
126566,0
126564,1
126561,1
126560,1
126513,0
126510,0
126496,1
126493,1
126476,1
126461,1
126459,1
126458,0
126432,1
126423,0
126416,0
126413,1
126392,1
126390,1
126371,1
126365,1
126361,1
126358,0
126354,1
126349,1
126344,1
126343,1
126339,1
126320,1
126319,1
126310,1
126303,1
126300,1
126291,1
126287,1
126279,1
126271,1
126265,1
126261,1
126260,1
126252,1
126248,0
126245,1
126241,0
126232,1
126229,1
126220,1
126219,1
126215,1
126214,1
126209,1
126205,1
126196,1
126191,1
126190,1
126189,1
126177,1
126176,1
126175,1
126160,1
126159,1
126156,1
126132,1
126126,1
126125,0
126124,1
126107,1
126106,1
126103,1
126102,1
126094,1
126092,1
126072,0
126067,1
126043,1
126042,1
126041,0
126026,0
126013,1
126011,1
125987,1
125981,1
125975,1
125970,1
125968,1
125954,1
125948,1
125947,1
125944,1
125943,1
125941,1
125938,1
125935,1
125934,1
125893,1
125892,1
125887,1
125878,1
125872,1
125866,1
125865,1
125864,0
125863,1
125862,1
125858,1
125855,1
125852,1
125851,0
125840,1
125837,1
125833,1
125826,1
125791,1
125787,0
125763,1
125749,1
125742,1
125740,1
125707,1
125685,1
125678,1
125672,1
125666,0
125665,1
125655,1
125652,1
125651,1
125649,1
125644,1
125638,1
125623,1
125618,1
125615,1
125610,1
125597,0
125596,1
125594,1
125593,1
125592,1
125584,1
125583,1
125575,1
125565,0
125563,0
125558,1
125549,1
125544,1
125543,1
125538,0
125521,0
125518,1
125516,1
125501,1
125492,1
125491,1
125490,1
125488,1
125486,1
125474,1
125469,1
125462,1
125455,1
125452,0
125439,1
125438,1
125435,1
125434,1
125426,1
125420,1
125416,1
125415,1
125414,1
125408,1
125397,1
125375,1
125371,1
125364,1
125355,1
125347,1
125339,1
125333,1
125330,1
125313,1
125305,0
125304,1
125300,0
125290,0
125289,0
125275,1
125266,1
125250,0
125217,1
125216,1
125215,0
125207,1
125204,1
125189,1
125186,1
125183,1
125173,1
125164,1
125163,1
125137,1
125125,1
125117,0
125112,1
125095,1
125094,0
125093,1
125078,1
125054,1
125052,1
125047,1
125043,1
125039,1
125029,1
125022,0
125021,1
125018,1
125017,1
125004,1
124993,0
124988,0
124980,1
124979,1
124976,1
124953,1
124952,1
124951,1
124931,1
124926,1
124922,1
124921,1
124920,1
124904,1
124903,1
124898,1
124893,0
124890,1
124888,1
124884,1
124865,1
124856,1
124850,1
124831,1
124816,0
124815,1
124811,1
124796,1
124782,1
124779,1
124774,1
124766,1
124757,1
124753,1
124748,0
124747,1
124746,1
124741,1
124733,1
124705,1
124704,1
124700,1
124696,1
124685,0
124683,1
124678,1
124676,1
124673,1
124670,1
124668,0
124660,1
124658,1
124654,0
124615,1
124606,1
124583,1
124573,1
124563,1
124556,1
124551,1
124550,1
124534,1
124528,1
124524,1
124522,1
124518,1
124515,1
124510,1
124509,1
124500,1
124496,1
124490,1
124487,1
124471,1
124464,1
124456,1
124447,1
124440,0
124438,1
124435,1
124434,1
124428,1
124425,1
124418,0
124416,1
124405,1
124403,1
124401,1
124392,1
124386,1
124381,1
124373,1
124358,1
124352,1
124349,1
124341,1
124331,1
124328,1
124326,1
124314,1
124293,1
124286,0
124274,0
124253,1
124249,1
124247,1
124245,1
124241,1
124236,1
124227,1
124220,1
124218,1
124209,1
124206,1
124201,1
124199,1
124192,1
124187,1
124181,1
124179,1
124176,1
124173,1
124164,1
124143,1
124142,1
124138,1
124136,1
124122,1
124112,0
124110,1
124108,1
124103,1
124070,1
124064,1
124060,1
124051,0
124045,1
124044,1
124038,1
124010,1
123994,1
123991,1
123978,1
123972,1
123963,1
123962,1
123961,1
123954,1
123952,1
123942,1
123940,1
123930,0
123929,1
123927,1
123922,1
123904,1
123887,1
123884,1
123882,1
123881,1
123878,1
123876,0
123874,1
123859,1
123848,1
123825,1
123774,1
123772,1
123763,1
123750,1
123748,1
123734,1
123733,1
123732,1
123721,1
123713,1
123710,1
123697,1
123681,1
123646,0
123638,1
123631,1
123630,1
123624,1
123622,1
123619,1
123603,1
123590,1
123588,1
123584,0
123578,1
123577,1
123573,1
123568,1
123563,1
123546,1
123545,1
123539,1
123532,1
123531,1
123530,1
123524,0
123519,0
123516,1
123515,0
123512,1
123503,1
123497,1
123496,1
123493,0
123488,1
123478,1
123469,1
123454,1
123453,1
123452,1
123449,0
123436,0
123435,1
123429,0
123411,0
123408,0
123404,1
123397,1
123391,1
123390,1
123389,1
123384,0
123377,1
123374,1
123360,1
123356,1
123355,1
123354,1
123353,0
123352,1
123335,1
123318,1
123298,1
123275,1
123274,1
123270,1
123269,0
123261,1
123260,1
123247,1
123244,1
123238,1
123236,1
123234,1
123232,1
123217,1
123211,1
123207,1
123206,1
123204,1
123192,1
123191,1
123178,1
123173,1
123171,0
123169,1
123166,1
123160,1
123159,1
123157,1
123134,1
123133,1
123130,1
123126,1
123123,1
123121,1
123106,1
123105,1
123102,1
123088,1
123082,1
123079,0
123078,1
123069,1
123059,1
123058,1
123057,1
123047,1
123036,1
123035,1
123033,1
123017,1
123014,1
123012,1
123000,0
122998,1
122994,1
122967,1
122961,1
122960,1
122958,1
122957,1
122956,0
122951,0
122943,1
122941,1
122931,0
122887,1
122881,1
122874,0
122871,1
122846,0
122829,1
122828,1
122823,0
122820,0
122817,1
122814,1
122792,1
122791,1
122784,0
122780,1
122769,1
122763,0
122757,1
122754,1
122752,0
122749,1
122746,1
122725,1
122720,1
122718,1
122714,1
122705,1
122688,1
122686,0
122677,0
122671,1
122670,1
122663,1
122649,1
122645,1
122644,1
122643,0
122641,1
122639,0
122626,1
122624,1
122593,1
122587,0
122573,1
122561,1
122560,0
122556,1
122539,1
122535,1
122534,1
122531,1
122527,1
122510,1
122498,1
122493,1
122492,1
122485,1
122484,1
122483,1
122464,1
122462,0
122461,1
122451,1
122444,1
122437,1
122433,1
122426,1
122425,1
122409,0
122407,0
122399,1
122390,1
122389,1
122385,1
122372,1
122365,0
122364,0
122359,0
122348,1
122345,1
122325,1
122320,1
122318,1
122296,1
122291,1
122267,1
122263,1
122236,1
122229,1
122228,1
122225,1
122218,1
122205,0
122194,1
122188,1
122186,1
122183,1
122172,0
122159,1
122158,0
122150,1
122149,1
122145,1
122140,1
122093,1
122092,1
122079,1
122075,1
122074,0
122066,1
122065,1
122054,0
122037,1
122035,0
122034,1
122011,0
122003,1
121986,1
121982,1
121976,1
121969,1
121968,1
121963,0
121962,1
121953,1
121951,1
121947,1
121943,1
121929,1
121928,1
121908,1
121901,1
121900,1
121897,1
121890,1
121878,1
121876,1
121874,1
121864,1
121863,1
121860,1
121850,1
121849,1
121844,1
121843,1
121841,1
121832,1
121830,1
121821,1
121820,1
121819,1
121813,1
121811,1
121783,1
121782,1
121779,1
121774,1
121766,1
121763,1
121746,0
121745,1
121732,0
121724,1
121718,1
121708,1
121694,1
121690,1
121685,1
121684,1
121682,1
121680,0
121671,1
121663,1
121655,1
121653,1
121652,1
121647,1
121643,1
121640,0
121639,1
121635,1
121634,1
121632,1
121628,1
121627,1
121621,1
121618,1
121617,1
121602,1
121599,1
121591,1
121587,0
121579,0
121575,1
121572,1
121564,1
121542,1
121540,1
121538,1
121537,1
121525,1
121514,1
121500,1
121499,1
121474,1
121459,1
121441,1
121418,1
121405,1
121402,1
121399,1
121396,1
121394,0
121390,1
121383,1
121381,1
121371,1
121360,1
121352,0
121346,1
121340,1
121333,1
121330,1
121327,1
121321,1
121311,0
121309,1
121301,1
121296,0
121291,1
121286,1
121285,1
121283,1
121266,1
121256,1
121255,1
121245,1
121231,1
121226,1
121225,0
121223,1
121216,1
121214,1
121205,1
121200,1
121196,1
121187,1
121171,0
121163,1
121160,1
121157,0
121139,1
121120,1
121114,1
121102,1
121095,1
121093,1
121087,1
121081,1
121073,1
121070,1
121067,1
121054,1
121046,1
121041,1
121038,1
121036,1
121025,1
121023,1
121012,1
121009,1
120980,1
120975,1
120974,1
120971,1
120970,1
120967,1
120963,1
120960,0
120958,0
120955,1
120952,1
120951,1
120943,1
120933,1
120932,1
120928,1
120925,0
120917,1
120914,1
120912,1
120874,1
120844,1
120837,1
120824,0
120819,0
120813,1
120810,1
120809,0
120806,1
120792,1
120787,1
120777,1
120773,1
120772,1
120754,1
120725,1
120720,1
120716,1
120712,1
120707,1
120705,0
120695,1
120691,1
120687,0
120680,1
120678,1
120676,1
120675,1
120662,1
120661,1
120654,1
120652,0
120649,1
120646,1
120644,0
120641,1
120640,1
120635,1
120634,1
120612,1
120608,1
120602,1
120601,1
120599,1
120588,1
120586,1
120553,1
120546,1
120544,1
120541,1
120539,1
120524,0
120521,1
120512,1
120489,0
120480,1
120476,1
120458,1
120451,1
120449,1
120447,1
120446,1
120415,1
120414,1
120412,1
120407,1
120401,1
120392,0
120390,1
120387,1
120381,0
120374,1
120373,1
120364,1
120353,0
120349,1
120336,1
120331,1
120328,1
120316,1
120289,1
120285,1
120281,1
120259,1
120252,1
120249,1
120240,0
120236,0
120212,1
120207,1
120204,1
120195,1
120191,1
120183,1
120179,1
120177,1
120165,1
120160,0
120156,1
120150,1
120146,1
120137,1
120134,1
120126,1
120108,1
120104,1
120102,0
120095,1
120094,1
120091,1
120084,1
120074,1
120048,1
120025,0
120006,0
119991,1
119985,1
119984,1
119971,1
119970,1
119964,1
119952,1
119951,1
119948,1
119946,1
119937,1
119936,1
119919,1
119916,0
119904,0
119902,1
119893,1
119891,1
119883,1
119882,1
119881,1
119880,1
119875,1
119872,1
119862,1
119859,1
119850,1
119849,1
119812,1
119807,1
119801,1
119797,1
119794,1
119790,1
119789,1
119780,1
119777,1
119775,1
119772,1
119770,1
119757,1
119755,1
119753,1
119743,1
119733,1
119715,1
119714,1
119695,1
119685,1
119683,1
119678,1
119673,1
119668,1
119666,1
119654,1
119647,0
119639,1
119638,1
119637,0
119632,0
119624,1
119622,1
119611,1
119600,1
119583,1
119581,1
119560,1
119550,1
119548,1
119542,1
119540,1
119537,1
119522,1
119513,1
119512,0
119511,1
119507,1
119504,1
119501,1
119496,1
119490,1
119489,1
119488,1
119485,1
119482,1
119479,1
119472,1
119468,1
119455,1
119450,1
119445,1
119441,0
119412,1
119403,0
119399,0
119398,0
119392,0
119389,1
119377,1
119363,1
119356,1
119352,1
119340,1
119339,1
119338,1
119323,1
119317,1
119312,1
119300,1
119287,1
119280,1
119278,1
119264,1
119263,1
119261,1
119248,1
119247,1
119245,1
119243,0
119233,0
119222,1
119221,1
119220,1
119218,1
119212,1
119208,1
119192,1
119191,1
119190,1
119183,1
119179,1
119165,1
119163,1
119149,1
119134,1
119123,1
119120,1
119110,1
119105,0
119104,1
119100,1
119089,1
